ComponenteCurricular;Eixo;UTE;SABER;APR
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Utilizar as relações entre adição e subtração, bem como entre multiplicação e divisão, para ampliar as estratégias de cálculo."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Reconhecer a propriedade comutativa em cálculos da adição."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Utilizar as propriedades das operações para aplicar em estratégias de cálculo na resolução de problemas."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Vivenciar situações em que as ideias de adição, subtração, multiplicação e divisão aconteçam no cotidiano em sala de aula."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Realizar cálculos de adição e subtração de números racionais na forma decimal."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Resolver e elaborar problemas de adição e subtração com números racionais, cuja representação decimal seja finita, utilizando estratégias diversas, como cálculo por estimativa, cálculo mental e algoritmos."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Realizar cálculos de multiplicação e divisão de números racionais na forma decimal (com multiplicador natural e divisor natural e diferente de zero)."
"Matemática";"Matemática";"NÚMEROS (CÁLCULOS E OPERAÇÕES)";"Analisar, interpretar, formular e resolver problemas a partir da compreensão dos conceitos de adição, subtração, multiplicação e divisão envolvendo números naturais e racionais.";"Resolver e elaborar problemas de multiplicação e divisão com números racionais cuja representação decimal é finita (com multiplicador natural e divisor natural e diferente de zero), utilizando estratégias diversas, como cálculo por estimativa, cálculo mental e algoritmos."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Organizar e ordenar diferentes tipos de objetos do cotidiano ou representações por figuras, por meio de atributos, como cor, forma e medida."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Construir sequências de números naturais em ordem crescente ou decrescente a partir de um número qualquer, utilizando uma regularidade estabelecida."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Reconhecer, por meio de investigações, que há grupos de números naturais para os quais as divisões por determinado número resultam em restos iguais, identificando regularidades."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Explorar diferentes tipos de padrão (regularidade) por meio de sequências, utilizando o eu e o outro, diferentes objetos e/ou representações gráficas, bem como a observação dos elementos dispostos no espaço."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Identificar regularidades em sequências ordenadas de números naturais, resultantes da realização de adições ou subtrações sucessivas por um mesmo número. Descrever diferentes formações de sequência e determinar elementos faltantes ou seguintes."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Descrever, após o reconhecimento e a explicitação de um padrão (ou regularidade), os elementos ausentes em sequências recursivas de números naturais, objetos ou figuras, por meio da oralidade, dos símbolos ou dos desenhos."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Identificar regularidades em sequências numéricas compostas de múltiplos de um número natural."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Explorar situações em que a ideia de igualdade é utilizada para escrever diferentes sentenças de adições ou de subtrações de dois números naturais que resultem na mesma soma ou diferença."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais.";"Reconhecer e mostrar, por meio de investigação, que a relação de igualdade existente entre dois termos permanece quando se adiciona, subtrai, multiplica e divide cada um dos membros por um mesmo número, para construir a noção de equivalência."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais. (continuação) Determinar o número desconhecido que torna verdadeira uma igualdade que envolve as operações fundamentais com números naturais.";"Resolver e elaborar problemas cuja conversão em sentença matemática seja uma igualdade com uma operação em que um dos termos é desconhecido."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais. (continuação) Determinar o número desconhecido que torna verdadeira uma igualdade que envolve as operações fundamentais com números naturais.";"Explorar situações envolvendo proporcionalidade (receitas, ampliação e redução de desenhos em malha quadriculada)."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais. (continuação) Determinar o número desconhecido que torna verdadeira uma igualdade que envolve as operações fundamentais com números naturais.";"Resolver problemas que envolvam a proporcionalidade direta entre duas grandezas, para associar a quantidade de um produto ao valor a pagar, ampliar ou reduzir escalas em mapas, entre outros."
"Matemática";"Matemática";"ÁLGEBRA";"Desenvolver o pensamento algébrico por meio da apropriação das ideias de regularidade, generalização de padrões e propriedades de igualdade observando os diferentes usos sociais. (continuação) Determinar o número desconhecido que torna verdadeira uma igualdade que envolve as operações fundamentais com números naturais.";"Explorar situações envolvendo operações de divisões não equitativas (em partes desiguais)."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Descrever a localização de pessoas e de objetos no espaço em relação à sua própria posição, utilizando termos como à direita, à esquerda, em frente e atrás."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Determinar a localização de pessoas e objetos, segundo dado ponto de referência, utilizando termos como à direita, à esquerda, em frente, atrás, e entendendo que a utilização desses termos requer o referencial."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Identificar e registrar, em linguagem verbal ou não verbal, a localização e os deslocamentos de pessoas e de objetos no espaço, considerando mais de um ponto de referência."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Vivenciar, descrever e representar percursos ou trajetos em locais conhecidos."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Ler e representar percursos ou trajetos realizados no seu entorno e/ou em locais novos fazendo uso ou não de recursos digitais de localização, observando as mudanças de direção (giros) e sentidos."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Representar percurso ou trajetos observando mudanças de direção (giros) iguais, maiores e menores que 90 graus, fazendo uso ou não de recursos digitais."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Conhecer diferentes formas de representação de trajeto, roteiros e planta baixa por meio de atividades lúdicas."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Registrar diferentes trajetos a partir de problemas com ou sem o uso de recursos tecnológicos. Esboçar, descrever e representar roteiros e trajetos a ser seguidos, bem como plantas, croquis e maquetes assinalando pontos de referência: entradas, saídas, mudanças de direção (giros) e sentido."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Participar de situações que envolvam a movimentação sobre a malha quadriculada."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Identificar a posição de um objeto tendo como referência a localização no plano por meio de uma malha quadriculada, mapas, jogos e outros."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e representar a localização e/ou a movimentação de um objeto ou de uma pessoa no espaço a partir de um ponto de referência e/ou diferentes vistas.";"Interpretar, descrever e representar a localização ou a movimentação de objetos no plano cartesiano (1º quadrante), utilizando coordenadas cartesianas e indicando mudanças de direção, de sentido e giros."
"Matemática";"Matemática";"GEOMETRIA";"Identificar, observar e reconhecer as características de figuras espaciais (sólidos geométricos) nos diferentes contextos, associando as figuras espaciais às suas planificações.";"Reconhecer e nomear figuras geométricas espaciais (cones, cilindros, esferas, blocos retangulares, cubos, pirâmides) relacionando-as com objetos do mundo físico."
"Matemática";"Matemática";"GEOMETRIA";"Identificar, observar e reconhecer as características de figuras espaciais (sólidos geométricos) nos diferentes contextos, associando as figuras espaciais às suas planificações.";"Identificar e comparar as características das figuras geométricas espaciais – faces, vértices, arestas e suas planificações."
"Matemática";"Matemática";"GEOMETRIA";"Identificar, observar e reconhecer as características de figuras espaciais (sólidos geométricos) nos diferentes contextos, associando as figuras espaciais às suas planificações.";"Associar prismas, pirâmides e demais figuras espaciais a suas planificações e analisar, nomear, comparar seus atributos (faces, vértices, arestas)."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Identificar linhas retas e curvas em objetos, em trajetos e em figuras planas."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Identificar retas verticais, horizontais, diagonais, paralelas e concorrentes (perpendiculares) em objetos, em trajetos e em figuras planas."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Fazer uso dos conceitos de retas verticais, horizontais, diagonais, paralelas e concorrentes (perpendiculares) em diferentes situações."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Explorar a ideia de proporcionalidade e simetria por meio de desenhos de ampliação ou simetria de reflexão."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Observar e manipular figuras de diferentes dimensões considerando a proporcionalidade e a simetria por reflexão, rotação e translação."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Identificar e registrar figuras de diferentes dimensões considerando a proporcionalidade e a simetria por reflexão, rotação e translação."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Reconhecer e nomear figuras planas (círculo, quadrado, retângulo, triângulo) em diferentes disposições, no contorno de faces de sólidos geométricos."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Identificar figuras planas (círculo, quadrado, retângulo, triângulo, trapézio e paralelogramo) em diferentes disposições, caracterizadas pelo número de vértices, lados, posições relativas dos lados e comprimento."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Comparar e classificar figuras planas (círculo, quadrado, retângulo, triângulo, trapézio e paralelogramo) em diferentes disposições, caracterizadas pelo número de vértices, lados, posições relativas dos lados e comprimento."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Manipular diferentes objetos para identificar e montar figuras equivalentes."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Comparar, visualmente ou por superposição, áreas de faces de objetos de figuras planas."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos.";"Reconhecer e construir figuras congruentes com o uso de sobreposição, malhas quadriculadas e tecnologias digitais, utilizando os mesmos meios para estabelecer a simetria de reflexão em figuras geométricas planas."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos. (continuação) Explorar, por meio de dobraduras e recortes, a obtenção de polígonos (quadrados, triângulos e retângulos), observando características como lados e ângulos.";"Identificar ângulos retos e não retos em figuras poligonais com o uso de dobraduras, esquadros ou softwares de geometria."
"Matemática";"Matemática";"GEOMETRIA";"Identificar e reconhecer semelhanças e diferenças entre polígonos a partir de características como número de lados, vértices, diagonais, ângulos e eixos de simetria em diferentes contextos. (continuação) Explorar, por meio de dobraduras e recortes, a obtenção de polígonos (quadrados, triângulos e retângulos), observando características como lados e ângulos.";"Reconhecer e nomear polígonos. Comparar polígonos, considerando lados, vértices e ângulos, e desenhá-los utilizando material de desenho ou tecnologias digitais."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Identificar as diversas representações gráficas de dados em diferentes contextos sociais."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Comparar informações de pesquisas apresentadas por meio de tabelas e gráficos, para melhor compreender aspectos da realidade próxima."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Ler e interpretar dados de maneira organizada por meio de listas, tabelas, diagramas e gráficos."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Reconhecer que informações coletadas em determinada pesquisa ou observação podem ser transformadas em dados e organizadas em listas e tabelas."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Realizar pesquisas escolhendo até três variáveis categóricas de seu interesse, organizando os dados coletados em listas, tabelas e gráficos de coluna simples."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Realizar pesquisa envolvendo variáveis categóricas e numéricas e organizar dados coletados por meio de tabelas e gráficos de coluna simples ou agrupada, com ou sem uso de tecnologias digitais."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Interpretar e comparar dados apresentados em tabelas simples, gráficos de barra ou de coluna, envolvendo resultados de pesquisas significativas."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Resolver problemas cujos dados estão apresentados em tabelas de dupla entrada, gráficos de barra ou de coluna."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Interpretar e comparar dados apresentados em tabelas de dupla entrada, gráficos de barra ou de coluna, envolvendo resultados de pesquisas significativas, utilizando termos como “maior frequência” e “menor frequência”, apropriando-se desse tipo de linguagem para compreender aspectos da realidade sociocultural significativos."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Analisar dados apresentados em tabelas simples ou de dupla entrada e em diferentes tipos de gráfico, com base em informações das diferentes áreas do conhecimento para produzir textos que sintetizem as conclusões."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Identificar as características de tabelas e gráficos com o objetivo de organizar dados coletados em diferentes contextos, bem como ler e interpretar as informações.";"Interpretar dados estatísticos apresentados em textos, tabelas e gráficos, referentes a outras áreas do conhecimento ou a outros contextos para produzir textos que sintetizem as conclusões."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Utilizar as noções de probabilidade, combinatória e estatística em problemas.";"Identificar, em eventos familiares aleatórios, todos os resultados possíveis, estimando os que têm maiores ou menores chances de ocorrência."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Utilizar as noções de probabilidade, combinatória e estatística em problemas.";"Classificar resultados de eventos cotidianos aleatórios como “pouco prováveis”, “muito prováveis”, “improváveis” e “impossíveis”."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Utilizar as noções de probabilidade, combinatória e estatística em problemas.";"Apresentar todos os possíveis resultados de um experimento aleatório, estimando se esses resultados são igualmente prováveis ou não."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Utilizar as noções de probabilidade, combinatória e estatística em problemas.";"Identificar, entre eventos aleatórios cotidianos, aqueles que têm maior chance de ocorrência, reconhecendo características de resultados mais prováveis."
"Matemática";"Matemática";"ESTATÍSTICA E PROBABILIDADE";"Utilizar as noções de probabilidade, combinatória e estatística em problemas.";"Determinar a probabilidade de ocorrência de um resultado em eventos aleatórios, quando todos os resultados possíveis têm a mesma chance de ocorrer (equiprováveis). Grandezas e medidas"
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Comparar comprimentos, capacidades ou massas utilizando termos como “mais alto”, “mais baixo”, “mais comprido”, “mais curto”, “mais grosso”, “mais fino”, “mais largo”, “mais pesado”, “mais leve”, “cabe mais”, “cabe menos”, entre outros."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Medir e comparar capacidade ou massa utilizando estratégias pessoais e unidades de medida não padronizadas ou padronizadas (litro, mililitro, grama e quilograma)."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Medir e estimar comprimentos (incluindo perímetros), massas e capacidades, utilizando unidades de medida padronizadas mais usuais e as transformações entre elas, valorizando e respeitando a cultura local."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Medir e comparar a distância entre dois pontos, comprimentos de lados de diferentes figuras e espaços (incluindo contorno), utilizando unidades de medida não padronizadas e padronizadas (metro, centímetro e milímetro) e instrumentos adequados."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Medir e comparar a área de figuras desenhadas em malhas quadriculadas, pela contagem dos quadradinhos ou de metades de quadradinhos, reconhecendo que duas figuras com formatos diferentes podem ter a mesma medida de superfície."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Estimar comprimento, superfície, capacidade ou massa, empregando elementos de referência para estabelecer comparação."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Escolher a unidade de medida e o instrumento mais apropriado para medições de comprimento, massa ou capacidade."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Comparar, visualmente ou por superposição, superfícies de faces de objetos, de figuras planas ou de desenhos."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano.";"Analisar, por meio de investigações, que figuras que possuem a mesma medida de perímetro podem ter áreas diferentes e que figuras que têm a mesma área podem ter medidas de perímetro diferentes."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano. (continuação) Resolver problemas envolvendo medidas de grandeza não padronizadas: comprimento, superfície, massa e capacidade.";"Resolver e elaborar problemas envolvendo medidas de grandeza padronizadas e não padronizadas: comprimento, superfície, massa e capacidade."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano. (continuação) Resolver problemas envolvendo medidas de grandeza não padronizadas: comprimento, superfície, massa e capacidade.";"Resolver e elaborar problemas envolvendo medidas de grandeza: comprimento, superfície, massa e capacidade, recorrendo a transformações entre as unidades mais usuais em contextos socioculturais."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Medir grandezas de mesma natureza, utilizando unidades de medida padronizadas e não padronizadas, em diferentes situações do cotidiano. (continuação) Resolver problemas envolvendo medidas de grandeza não padronizadas: comprimento, superfície, massa e capacidade.";"Reconhecer volume como grandeza associada a figuras espaciais e medir volumes por meio de empilhamento de cubos."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Indicar a duração de intervalo de tempo entre duas datas, como dias da semana e meses do ano, utilizando calendário, para planejamentos e organização de agenda."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Relatar em linguagem verbal ou não verbal uma sequência de acontecimentos utilizando os horários dos eventos, relacionando-os a períodos do dia, dias da semana e meses do ano, consultando um calendário, quando necessário."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Registrar uma sequência de acontecimentos, utilizando os horários dos eventos, relacionando-os a períodos do dia, dias da semana e meses do ano, consultando um calendário, quando necessário."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Perceber a função social do relógio como instrumento de medida de tempo."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Ler horas em relógios digitais e em relógios analógicos e reconhecer a relação entre hora e minuto e entre minuto e segundo."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Perceber a existência de intervalos de tempo entre eventos do seu cotidiano."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Registrar horários de início e término de eventos do seu cotidiano fazendo uso de diferentes estratégias."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Ler e registrar medidas e intervalos de tempo em horas, minutos e segundos em situações relacionadas ao seu cotidiano, como informar os horários de início e término de realização de uma tarefa e sua duração."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Estabelecer relações entre as unidades de tempo reconhecendo sua importância e utilizando-as em seu cotidiano.";"Resolver e elaborar problemas envolvendo medidas de tempo, recorrendo a transformações entre as unidades mais usuais em contextos socioculturais."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Reconhecer cédulas e moedas que circulam no Brasil e realizar as trocas entre elas, em função de seus valores, partindo de situações do cotidiano.";"Reconhecer e relacionar valores de moedas e cédulas do Sistema Monetário Brasileiro para resolver situações simples do cotidiano."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Reconhecer cédulas e moedas que circulam no Brasil e realizar as trocas entre elas, em função de seus valores, partindo de situações do cotidiano.";"Estabelecer a equivalência de valores entre moedas e cédulas do Sistema Monetário Brasileiro para resolver situações cotidianas."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Reconhecer cédulas e moedas que circulam no Brasil e realizar as trocas entre elas, em função de seus valores, partindo de situações do cotidiano.";"Resolver e elaborar problemas que envolvam a comparação e a equivalência de valores monetários do sistema brasileiro em situações de compra, venda e troca."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Reconhecer cédulas e moedas que circulam no Brasil e realizar as trocas entre elas, em função de seus valores, partindo de situações do cotidiano.";"Resolver e elaborar problemas que envolvam situações de compra e venda e formas de pagamento, utilizando termos como “troco”, “parcelamento” e “desconto”."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Utilizar unidades de medida usuais de temperatura em situações do cotidiano.";"Utilizar diferentes estratégias para comparar as variações de temperatura em diversas situações do cotidiano, fazendo uso de medidas padronizadas quando necessário."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Utilizar unidades de medida usuais de temperatura em situações do cotidiano.";"Explorar diferentes situações que envolvam variações de temperatura."
